,user_id,item_id,rating,user_rating_cnt,item_rating_cnt
4810,wKgcC1+e/5NEZzLTHX3rAg==,64494,1,3,2906
4812,wKgcC13H/Rm14EPxCfiIAg==,61836,-1,3,2902
4813,wKgcC13H/Rm14EPxCfiIAg==,64188,1,3,4087
4823,wKgcC14B7tRP9VLmEB1EAg==,13366,-1,4,1905
4825,wKgcC14B7tRP9VLmEB1EAg==,13366,1,4,1905
4854,wKgcC130ukh5dSpPDUHjAg==,60467,1,11,703
4864,wKgcC11qmMnBGG8lEZm0Ag==,64750,1,7,1168
4865,wKgcC14psh12zgzhEXGMAg==,64649,-1,4,51968
4884,wKgcC143NOQjdy2ZGLmBAg==,62415,-1,3,80
4885,wKgcC143NOQjdy2ZGLmBAg==,64898,-1,3,9036
4926,wKgcC2CQvHVEfHGIA2B5Ag==,64898,-1,3,9036
4927,wKgcC2CQvHVEfHGIA2B5Ag==,64898,1,3,9036
4963,wKgcC12l+ruAXFOgBXVdAg==,39525,1,4,229
4966,wKgcC14/CroW1Af4CLVfAg==,60735,1,4,11177
4968,wKgcC1rh7UgsPzQiA3FSAg==,62909,1,6,481
4980,wKgcC13ZDKoc4h6pDUh5Ag==,62385,-1,34,6809
4981,wKgcC13ZDKoc4h6pDUh5Ag==,57861,1,34,79
4982,wKgcC13ZDKoc4h6pDUh5Ag==,59090,1,34,568
4983,wKgcC13ZDKoc4h6pDUh5Ag==,64108,-1,34,882
4986,wKgcC13ZDKoc4h6pDUh5Ag==,62932,-1,34,612
4997,wKgcC13ZDKoc4h6pDUh5Ag==,65043,-1,34,2478
4998,wKgcC13ZDKoc4h6pDUh5Ag==,60129,-1,34,47
4999,wKgcC13ZDKoc4h6pDUh5Ag==,63329,-1,34,467
5009,wKgcC1uLoRu9DhiZIcLrAg==,59022,-1,3,9961
5016,wKgcDF0gu8kHJh/7DuCsAg==,35745,1,10,286
5022,wKgcC169jGw8ynxXHebBAg==,13585,1,3,1021
5041,wKgcC11lY3c7aHihD/p6Ag==,62278,1,4,639
5049,wKgcC11lY3c7aHihD/p6Ag==,63231,-1,4,982
5065,wKgcC12rGNGLokRxDLmMAg==,35745,1,3,286
5078,wKgcC11tGfIiFhYEBWz+Ag==,62338,-1,8,156
5086,wKgcC2CRf/NUFHGKGUl0Ag==,63424,-1,3,1961
5122,wKgcC13rVSIF2yBsCRLdAg==,63381,1,5,160
5164,wKgcC13vjiqsShw7A/v8Ag==,65199,-1,4,5024
5174,wKgcC13wCMWsShw7CXWMAg==,9109,1,3,190
5187,wKgcC14iJwAByH5iI2qeAg==,3929,-1,4,493
5193,wKgcC11v8KIOmXMYBe2aAg==,37045,1,3,117
5194,wKgcC11v8KIOmXMYBe2aAg==,58682,-1,3,329
5195,wKgcC11v8KIOmXMYBe2aAg==,58682,1,3,329
5197,wKgcC148PB+H9EAwG7LhAg==,60724,1,6,1678
5248,wKgcC14PGrOvV2/3ENfLAg==,62385,1,3,6809
5273,wKgcC14kS6UR9iMVEsU0Ag==,64992,1,3,13745
5276,wKgcDFzxNcOHKh+kCRqIAg==,62385,1,22,6809
5303,wKgcC130ukh5dSpPDUHjAg==,64992,1,11,13745
5310,wKgcC1+kZGAsDwZmIpJQAg==,63231,-1,3,982
5325,wKgcC13cEvee2XJWDwhFAg==,63136,1,3,2052
5345,wKgcC138pXVIlWwcBM2CAg==,63830,-1,3,7458
5373,wKgcC11oMzwuFW1PD7abAg==,62686,-1,3,440
5413,wKgcCl54c38CSWZrAz8bAg==,46263,1,30,163
5425,wKgcC14psh12zgzhEXGMAg==,60724,-1,4,1678
5429,wKgcC14wHLyL6jHlBbktAg==,60113,1,4,100
5430,wKgcC14wHLyL6jHlBbktAg==,46564,1,4,46
5442,wKgcC14Z0C2PyUyrFRKZAg==,60583,-1,4,2036
5445,wKgcC14Z0C2PyUyrFRKZAg==,62238,1,4,1469
5471,wKgcDV3qICJmTnRyCvmyAg==,65165,1,5,2173
5477,wKgcC1+n82OgsDi0HWWZAg==,63231,1,3,982
5499,wKgcC13jjUZV2TPDC10WAg==,63217,-1,12,20878
5500,wKgcC13jjUZV2TPDC10WAg==,65043,1,12,2478
5516,wKgcC11fWjNGU297A2AHAg==,62585,-1,4,2653
5531,wKgcC14z75mgHlMwA2FDAg==,59194,1,9,167
5532,wKgcC14z75mgHlMwA2FDAg==,63583,1,9,1585
5549,wKgcC156RbqDAh/UGjEFAg==,16068,1,3,167
5559,wKgcC14GfA0dLHwVEHb0Ag==,32267,1,9,272
5562,wKgcC13oJLBalkVoHUgLAg==,62587,1,3,3219
5571,wKgcC14wF7wJwjH8FPolAg==,18086,1,3,294
5635,wKgcC16Ry/AAQXmWFxwMAg==,61836,1,3,2902
5636,wKgcC16Ry/AAQXmWFxwMAg==,64188,1,3,4087
5638,wKgcC13vjiqsShw7A/v8Ag==,62587,1,4,3219
5727,wKgcC13JAsm1HGvMBfKSAg==,57352,-1,4,144
5729,wKgcC120ttdW4lsFGxlpAg==,64649,1,3,51968
5730,wKgcC120ttdW4lsFGxlpAg==,64649,-1,3,51968
5735,wKgcC120ttdW4lsFGxlpAg==,64075,-1,3,2574
5736,wKgcC13sGJZv5iBUA4x4Ag==,61929,1,3,197
5737,wKgcC1412PBEtThRBIjKAg==,41028,1,3,256
5739,wKgcClonC0yIYFqVFbFBAg==,64494,1,42,2906
5740,wKgcClonC0yIYFqVFbFBAg==,59612,1,42,102
5741,wKgcClonC0yIYFqVFbFBAg==,62398,1,42,89
5742,wKgcClonC0yIYFqVFbFBAg==,58894,1,42,101
5743,wKgcClonC0yIYFqVFbFBAg==,39887,1,42,132
5744,wKgcClonC0yIYFqVFbFBAg==,60113,1,42,100
5760,wKgcC18EJFK5eWNLCm54Ag==,64396,1,3,377
5785,wKgcD13XWvtBAFdhBElwAg==,62445,-1,4,11979
5826,wKgcC13JFGUBa2vOCTmNAg==,63142,-1,11,483
5827,wKgcC13JFGUBa2vOCTmNAg==,9110,-1,11,100
5828,wKgcC13P60aNKGq1B0WeAg==,64025,-1,4,3352
5851,wKgcC14QX64NFCRbDlTjAg==,57705,1,3,111
5902,wKgcC13K66BFHy5TBphhAg==,63256,-1,4,8277
5905,wKgcC13K66BFHy5TBphhAg==,63256,1,4,8277
5927,wKgcC11uqjubAjPMFyunAg==,5460,1,4,166
5928,wKgcC16HXLaJP2sgBOSyAg==,57287,1,8,325
5931,wKgcC16HXLaJP2sgBOSyAg==,58813,1,8,357
5933,wKgcC16HXLaJP2sgBOSyAg==,59619,1,8,439
5935,wKgcC16HXLaJP2sgBOSyAg==,12568,1,8,155
5938,wKgcC16HXLaJP2sgBOSyAg==,16945,1,8,75
5953,wKgcClr/8JG6hW7gISJSAg==,17405,-1,3,668
5958,wKgcC16Hh2hNaHafBgYWAg==,32766,1,4,812
5987,wKgcClr/NgC4ym7fFO0VAg==,62066,-1,3,13086
5990,wKgcClr/NgC4ym7fFO0VAg==,63401,-1,3,7096
5996,wKgcC11lY3c7aHihD/p6Ag==,62278,-1,4,639
6002,wKgcC11lY3c7aHihD/p6Ag==,63231,1,4,982
6021,wKgcC156RbqDAh/UGjEFAg==,13365,1,3,2113
6030,wKgcC14UEJs31SHPBZaKAg==,64992,1,3,13745
6104,wKgcC14/CroW1Af4CLVfAg==,65058,1,4,4675
6108,wKgcC16IlUJhgCDSGoc4Ag==,5127,1,4,119
6109,wKgcC13aGvMzfkxgBvDQAg==,62719,1,3,2603
6125,wKgcC11xRGlFaDBmFRnIAg==,60754,-1,4,3527
6128,wKgcD1sOvJc0KQN7BHuYAg==,64649,-1,3,51968
6129,wKgcD1sOvJc0KQN7BHuYAg==,64649,1,3,51968
6131,wKgcC14e+7ORrA8yCy2vAg==,64798,1,3,2929
6154,wKgcC13PAO2I8j9RGzXKAg==,64165,1,5,1781
6160,wKgcClrmAoaqACv+ByzVAg==,5384,1,3,5
6168,wKgcClr2g5hRJTtaUsGxAg==,62311,-1,3,908
6170,wKgcC15Hqhgp5VoWA1rQAg==,64898,-1,3,9036
6173,wKgcD1zHEd+XfiyqDIDlAg==,63256,1,3,8277
6184,wKgcC14GfA0dLHwVEHb0Ag==,32683,1,9,12
6230,wKgcC11yqmalmlixCOPYAg==,63256,1,3,8277
6257,wKgcC14jBN0CGBCODQQ4Ag==,63642,1,6,3099
6266,wKgcC13QcquvPGrBHG1lAg==,61167,-1,3,103
6300,wKgcDF228neJUWyIDcDIAg==,58475,1,16,41
6317,wKgcC15C2UQgfnyuCNcpAg==,63217,-1,4,20878
6328,wKgcEF5JZI+DboJvLD5aAg==,64187,-1,3,3412
6350,wKgcC1/BWttYtRxMC2vgAg==,63231,-1,3,982
6351,wKgcC1/BWttYtRxMC2vgAg==,63231,1,3,982
6375,wKgcC12+abV+5wwCBocpAg==,13366,-1,3,1905
6376,wKgcC15FFN6OlhNPD+k7Ag==,60583,-1,4,2036
6397,wKgcC13TxwQApAGkDInSAg==,63955,1,4,534
6463,wKgcC16u5fl4Hg5PDxI1Ag==,64188,-1,4,4087
6519,wKgcC145xvCxtlNtBh1AAg==,60174,-1,3,113
6545,wKgcC146JN0tfVOXH3RNAg==,64992,1,3,13745
6555,wKgcC13qRXdE9gYgD2dWAg==,64798,-1,3,2929
6590,wKgcC11tGfIiFhYEBWz+Ag==,5161,-1,8,88
6597,wKgcC13sGJZv5iBUA4x4Ag==,63879,1,3,417
6655,wKgcC15NktpHmGIuDOmqAg==,14285,-1,3,1632
6749,wKgcC15VEDd8kVe/EYGTAg==,13366,1,4,1905
6759,wKgcC155tNmDAh/UAzgjAg==,17785,1,3,801
6760,wKgcC155tNmDAh/UAzgjAg==,17785,-1,3,801
6768,wKgcC14p/PZm0gzfDxIUAg==,63217,1,3,20878
6777,wKgcC14dZcqoFAmCBqJwAg==,63830,1,5,7458
6815,wKgcC15WCLZf9z/kB4cMAg==,9103,1,3,109
6855,wKgcC14rM2SA33ylGpDQAg==,61232,-1,5,47
6856,wKgcC14rM2SA33ylGpDQAg==,60405,1,5,138
6875,wKgcC15dVv5gsl3gF8UvAg==,59418,1,23,159
6876,wKgcC15dVv5gsl3gF8UvAg==,64024,1,23,294
6936,wKgcC12CR5sIWzzDEsagAg==,62066,-1,3,13086
6938,wKgcC12CR5sIWzzDEsagAg==,63401,1,3,7096
6972,wKgcC14jBN0CGBCODQQ4Ag==,58813,1,6,357
7038,wKgcC1+/9E80FgNBKb7bAg==,62278,-1,4,639
7039,wKgcC1+/9E80FgNBKb7bAg==,62278,1,4,639
7091,wKgcC15hSZRFIR69IXMaAg==,64354,1,8,1485
7112,wKgcC15C2UQgfnyuCNcpAg==,65285,-1,4,812
7115,wKgcC14wF7wJwjH8FPolAg==,48844,1,3,53
7116,wKgcC14wF7wJwjH8FPolAg==,19968,1,3,678
7118,wKgcC14wLVwl4EugA6EfAg==,63099,1,3,558
7122,wKgcC16YxlWF8EDkGdtrAg==,19365,-1,9,435
7153,wKgcC15GeT090nDuEmeZAg==,65199,1,4,5024
7182,wKgcC15rBYx+W2MzBMkJAg==,62385,1,3,6809
7248,wKgcC14Il/AyxC9rDetPAg==,58125,1,3,38
7260,wKgcC15vdUgNBnXIGKsZAg==,62337,1,4,124
7264,wKgcC15cumxY6F3aBvcnAg==,64898,1,3,9036
7267,wKgcC13hYcE5nzUdDWOwAg==,60494,-1,3,379
7268,wKgcC13hYcE5nzUdDWOwAg==,64189,-1,3,757
7310,wKgcC14sIp6D02/QEf9NAg==,64649,-1,3,51968
7311,wKgcC14sIp6D02/QEf9NAg==,64649,1,3,51968
7410,wKgcC15SdecJdS1UA7xQAg==,19745,1,3,1083
7415,wKgcClrjClOCF016E4mQAg==,64570,1,5,737
7436,wKgcDV4xt4dRuTy0BzAlAg==,64649,1,5,51968
7471,wKgcC13ji31V2TPDCzR0Ag==,58971,-1,5,260
7472,wKgcC13jjUZV2TPDC10WAg==,64750,1,12,1168
7489,wKgcC15JblgNhVXpCQZdAg==,64898,-1,3,9036
7523,wKgcC1/I1chCugpDA8pOAg==,47585,1,3,1398
7527,wKgcC1275DwvikkPCN3xAg==,58939,1,6,86
7528,wKgcC1275DwvikkPCN3xAg==,58939,-1,6,86
7530,wKgcC1/I1chCugpDA8pOAg==,59532,1,3,8649
7547,wKgcC14z75mgHlMwA2FDAg==,3907,-1,9,251
7581,wKgcDVxpmPZKGA4aE5maAg==,19745,1,3,1083
7584,wKgcC15/AeSU1w//Cpd8Ag==,39326,1,7,6
7600,wKgcC15gowQ1Nh67CaLyAg==,64025,-1,6,3352
7605,wKgcC15gwFAk3R6xCaS9Ag==,40425,1,3,1281
7609,wKgcC18igN1FvUPcA0qiAg==,62238,1,3,1469
7610,wKgcC18igN1FvUPcA0qiAg==,62238,-1,3,1469
7611,wKgcC18ihZS5fEPoBfqjAg==,62066,1,3,13086
7613,wKgcC18ihZS5fEPoBfqjAg==,63401,1,3,7096
7630,wKgcC12MOEN2FgJLBGzMAg==,62800,1,4,1486
7704,wKgcC15ScUtxJy1hEmuIAg==,64992,1,4,13745
7711,wKgcC150h6dQsHh/A2lZAg==,64187,1,8,3412
7726,wKgcC18jTZS+1BgwDEkBAg==,62066,1,3,13086
7775,wKgcC13r/dCy5CBoDdPhAg==,57861,1,3,79
7822,wKgcC14QX64NFCRbDlTjAg==,3929,-1,3,493
7837,wKgcClrkcnm+WiwHFT5GAg==,64607,1,7,416
7849,wKgcDl4PR7KyK199GA2FAg==,40425,-1,3,1281
7895,wKgcC13tA0hdVE7cCUymAg==,63104,1,7,183
7903,wKgcC17aRfOKYHcIEOCKAg==,59532,-1,3,8649
7908,wKgcC15ozyYnvQYuC8eiAg==,65199,-1,4,5024
7932,wKgcC156RbqDAh/UGjEFAg==,13366,1,3,1905
7940,wKgcC156RnFjIB+9DtYPAg==,62209,-1,3,153
7997,wKgcC16HDKdor27aDTy7Ag==,63217,1,3,20878
8041,wKgcC168xFFNKnxZBWdoAg==,65097,1,6,251
8044,wKgcC15dVv5gsl3gF8UvAg==,46245,1,23,92
8045,wKgcC15dVv5gsl3gF8UvAg==,61929,1,23,197
8046,wKgcC15dVv5gsl3gF8UvAg==,58362,1,23,108
8047,wKgcC15dVv5gsl3gF8UvAg==,58362,-1,23,108
8051,wKgcC14U1zI/tCHQIDlmAg==,64681,1,5,601
8052,wKgcC14U1zI/tCHQIDlmAg==,64421,1,5,583
8055,wKgcDltTDSTBOS7NB82kAg==,62563,1,3,141
8064,wKgcDlumKjwrjE/5BwYOAg==,22965,1,3,9304
8066,wKgcC1+YWPMfE2zzMnHZAg==,64494,1,3,2906
8067,wKgcC1590CsKGVsPFN8UAg==,61675,1,3,231
8094,wKgcC14Ubvw31SHPD+EFAg==,59531,1,3,331
8095,wKgcC14Ubvw31SHPD+EFAg==,59531,-1,3,331
8101,wKgcC16I9NFQDSDPING6Ag==,62284,-1,5,134
8143,wKgcC15hSZRFIR69IXMaAg==,64331,-1,8,695
8145,wKgcC15hSZRFIR69IXMaAg==,8544,-1,8,93
8162,wKgcC15udeWcmzXvHRWIAg==,65199,1,3,5024
8185,wKgcC14klbiNxCMGBuKrAg==,3927,1,6,701
8231,wKgcC16IpT5V3iDQGuTmAg==,59989,1,6,330
8234,wKgcC16E7XpZIRTjBMuOAg==,20305,1,3,457
8248,wKgcC16EwyK/Hl6eA4WaAg==,64871,1,6,376
8255,wKgcC14nATUsHyxwFqa0Ag==,65043,1,3,2478
8288,wKgcC14+I5Eewgf5AyZrAg==,29367,1,3,29
8335,wKgcC12H7UwBZim2GizIAg==,41565,1,3,57
8339,wKgcC15GUF8t13DsCffsAg==,14345,-1,3,76
8348,wKgcC16HDKdor27aDTy7Ag==,64871,1,3,376
8352,wKgcCmAMkG5d6HGbLSYhAg==,66189,1,3,1576
8370,wKgcC16Hh2hNaHafBgYWAg==,61974,1,4,374
8407,wKgcC12WSGwvgHHGEReaAg==,63256,1,3,8277
8425,wKgcC14/MoUO4wf3B5xIAg==,45204,1,3,98
8435,wKgcC15rBYx+W2MzBMkJAg==,60735,1,3,11177
8483,wKgcC15uMzmcmzXvFLB3Ag==,60735,-1,3,11177
8489,wKgcClrp6EG9wlcLB1BCAg==,59661,-1,3,591
8514,wKgcC12JG7mZXiykBOnlAg==,62281,1,3,70
8539,wKgcC12JxMw8kxeYCIAsAg==,62066,-1,3,13086
8558,wKgcC15FFN6OlhNPD+k7Ag==,63217,-1,4,20878
8559,wKgcC15FFN6OlhNPD+k7Ag==,60583,1,4,2036
8584,wKgcEFsIOeNaSBvUDQ65Ag==,13207,1,75,54
8590,wKgcClrq4sS2K1cICXxNAg==,44245,-1,4,334
8591,wKgcClrq4sS2K1cICXxNAg==,44245,1,4,334
8606,wKgcC12LCTxe2E3mB0iRAg==,64290,1,3,1201
8618,wKgcC1261TeBayAxD4qnAg==,59022,-1,4,9961
8620,wKgcC1261TeBayAxD4qnAg==,64109,-1,4,352
8641,wKgcC16ORDegkgHOLIJHAg==,62652,1,5,62
8644,wKgcC141icJtDzhnCCW7Ag==,46564,-1,3,46
8658,wKgcC15GUF8t13DsCffsAg==,63178,1,3,11363
8662,wKgcC12LaCApqnN/BRx6Ag==,61231,1,8,323
8663,wKgcC12LaCApqnN/BRx6Ag==,58211,1,8,241
8666,wKgcC15aB8mFDGGSB7zMAg==,64949,-1,3,511
8669,wKgcC12LaCApqnN/BRx6Ag==,60493,1,8,86
8671,wKgcC12LaCApqnN/BRx6Ag==,64460,1,8,720
8679,wKgcC14yVF+8MhfDBNVzAg==,63136,-1,3,2052
8689,wKgcC16xTYNfdBq/E2jBAg==,64187,1,4,3412
8701,wKgcC15zmxSJtHPoB9I5Ag==,60735,-1,3,11177
8707,wKgcC12aHCC91Tl3DVsxAg==,61854,-1,4,315
8709,wKgcClrrLMGndDPwAyn2Ag==,64649,1,3,51968
8751,wKgcC15Hqhgp5VoWA1rQAg==,63217,-1,3,20878
8760,wKgcC142fe07Oi2cC+q5Ag==,64421,-1,4,583
8761,wKgcC142fe07Oi2cC+q5Ag==,62889,-1,4,154
8780,wKgcC15WCLZf9z/kB4cMAg==,62148,1,3,283
8838,wKgcC14jBN0CGBCODQQ4Ag==,59174,-1,6,346
8845,wKgcC12c1tte80xDBLcoAg==,46764,1,7,286
8847,wKgcC12c1tte80xDBLcoAg==,58785,1,7,90
8848,wKgcC12c1tte80xDBLcoAg==,34987,1,7,165
8855,wKgcC16ILdxbrCDRCgJQAg==,59395,1,15,3
8873,wKgcC143COczPy2bHN8YAg==,63854,-1,4,691
8891,wKgcEV4TZ1qN0XhDH0/BAg==,58491,-1,5,360
8918,wKgcC151GY9JG3h+GcI/Ag==,61836,-1,3,2902
8941,wKgcC15jrGwiLTZHFMe6Ag==,62238,-1,3,1469
8949,wKgcC15byZG9pGYqFkiPAg==,63599,1,6,241
8950,wKgcC15byZG9pGYqFkiPAg==,64847,1,6,286
8966,wKgcC14klbiNxCMGBuKrAg==,64649,-1,6,51968
8987,wKgcC12dts60PU7xC5spAg==,64649,-1,3,51968
8999,wKgcC16BukKfxgmLBN6iAg==,58458,1,3,2858
9000,wKgcC16BukKfxgmLBN6iAg==,60754,-1,3,3527
9016,wKgcClrtxS+eYjPsA/zhAg==,63329,1,4,467
9061,wKgcC154dDxz4iXqDX5fAg==,60735,-1,5,11177
9075,wKgcC14luYWEcClYCzQ0Ag==,63217,1,3,20878
9088,wKgcC16UoB+CAE9pIWT2Ag==,44923,1,7,1839
9105,wKgcC16V0hwB3WWZA1qxAg==,63972,1,4,2696
9116,wKgcC145e/q5plNuBDHYAg==,64832,1,3,490
9117,wKgcC145e/q5plNuBDHYAg==,64832,-1,3,490
9165,wKgcC15gowQ1Nh67CaLyAg==,64075,-1,6,2574
9166,wKgcC15gowQ1Nh67CaLyAg==,64075,1,6,2574
9179,wKgcC16YxlWF8EDkGdtrAg==,62349,-1,9,202
9231,wKgcC12B6BoIWzzDCXJHAg==,58389,-1,3,82
9279,wKgcC1599OAZ/lsRHbLtAg==,64025,-1,3,3352
9327,wKgcC16a5/kqwlzuE3D/Ag==,62066,1,3,13086
9411,wKgcC12jQAlahhCID6d7Ag==,63999,1,3,463
9424,wKgcC14prbmXGAzlGXuaAg==,60494,-1,5,379
9437,wKgcC148PB+H9EAwG7LhAg==,64849,-1,6,2539
9516,wKgcC15ptejAU3GEBc1uAg==,9808,-1,4,298
9526,wKgcC15GeT090nDuEmeZAg==,64025,1,4,3352
9558,wKgcC149hS2s/CkjGgOTAg==,17086,-1,3,259
9613,wKgcC16eOiocQQNEBR1vAg==,64075,-1,3,2574
9627,wKgcC14sbRdTSG+7C6H7Ag==,65058,1,4,4675
9629,wKgcC10tdc0oZTEHBfMGAg==,19930,1,9,53
9651,wKgcC12UwPZurlj2A71oAg==,62585,1,3,2653
9699,wKgcC16E7XpZIRTjBMuOAg==,62066,1,3,13086
9705,wKgcC168xFFNKnxZBWdoAg==,64205,1,6,179
9747,wKgcC18AiHUSKQukCEoxAg==,65199,1,5,5024
9748,wKgcC18AiHUSKQukCEoxAg==,22965,1,5,9304
9768,wKgcC12H7UwBZim2GizIAg==,60493,1,3,86
9769,wKgcC12H7UwBZim2GizIAg==,57658,-1,3,337
9772,wKgcC11Fw5FbfCtnBDXAAg==,65199,1,4,5024
9878,wKgcC169ixa3NnxOBjH5Ag==,13706,-1,3,238
9894,wKgcC12omKAc3kVLBfBXAg==,23425,1,4,941
9910,wKgcC14xxMY/WyPVCJv6Ag==,64649,1,5,51968
9912,wKgcD1ssjasI3DO2CKAPAg==,65298,1,129,962
9927,wKgcC11imWqT1X5iDvVEAg==,65374,1,8,3200
9950,wKgcC12JG7mZXiykBOnlAg==,63178,-1,3,11363
9954,wKgcC1rlt28rkhNjJM20Ag==,62445,1,4,11979
9976,wKgcC12JxMw8kxeYCIAsAg==,63401,-1,3,7096
9994,wKgcC1+qJP1mpRnHCOqIAg==,59989,1,3,330
9995,wKgcC14FAg+J2Bh7Cid+Ag==,60751,1,12,1144
10064,wKgcC16C360OrkMlCmtNAg==,57354,-1,9,24
10073,wKgcC16CzOsWf0MnCAmyAg==,65058,1,5,4675
10076,wKgcC16CzOsWf0MnCAmyAg==,61929,1,5,197
10086,wKgcC16e87UEBWAbBGtpAg==,59814,1,3,368
10094,wKgcC14HEBceIBq1B/gqAg==,63878,1,3,4320
10155,wKgcC14I1IFKLi99GCDrAg==,58813,-1,3,357
10181,wKgcC12ZKuO0dH1RFiBdAg==,59221,1,4,50
10191,wKgcC14Il/AyxC9rDetPAg==,58389,1,3,82
10226,wKgcC16EwyK/Hl6eA4WaAg==,61247,1,6,497
10230,wKgcC12Ux/c+SVjpA3cBAg==,59100,1,3,2088
10235,wKgcC16u5fl4Hg5PDxI1Ag==,64188,1,4,4087
10271,wKgcC15dVv5gsl3gF8UvAg==,59505,1,23,284
10280,wKgcC16GUrCKLjdeDbHqAg==,35286,1,3,32
10314,wKgcC16H3k1NaHafDESjAg==,41565,-1,11,57
10422,wKgcC1751dsXvy5mDU9rAg==,5164,1,3,86
10449,wKgcC16AvAhkm05JIMTLAg==,58180,1,3,213
10457,wKgcC15hSZRFIR69IXMaAg==,12565,1,8,261
10484,wKgcC12baId8/gGzBSO2Ag==,63786,-1,3,602
10531,wKgcC16JVr2X5jwuBTcNAg==,63744,1,3,331
10551,wKgcC16FAq1A9BTEBLqCAg==,64075,1,5,2574
10559,wKgcC12c1tte80xDBLcoAg==,62053,1,7,1485
10629,wKgcC15gwFAk3R6xCaS9Ag==,59814,1,3,368
10657,wKgcC16ILdxbrCDRCgJQAg==,63919,1,15,62
10658,wKgcC16ILdxbrCDRCgJQAg==,65067,1,15,16
10710,wKgcC16BukKfxgmLBN6iAg==,63388,1,3,459
10735,wKgcD2BPlCyD3nrHBuA4Ag==,62585,1,3,2653
10737,wKgcD2BPm9WD3nrHCBibAg==,66040,1,5,60
10739,wKgcD2BPm9WD3nrHCBibAg==,65295,1,5,1652
10761,wKgcCmCFA1wsBBB9Bt8rAg==,63424,1,12,1961
10764,wKgcCmCFA1wsBBB9Bt8rAg==,3976,1,12,285
10768,wKgcCmCFA1wsBBB9Bt8rAg==,8578,1,12,216
10780,wKgcC1//8xIaBTdBBSaMAg==,60754,1,3,3527
10788,wKgcCmCFDqtBkBB/CNwYAg==,66179,1,4,54
10791,wKgcCmCFDqtBkBB/CNwYAg==,61164,1,4,894
10839,wKgcC16N2sepDAHPHKNIAg==,57861,1,5,79
10843,wKgcC12x/t14XwExBSLLAg==,63311,1,7,617
10909,wKgcC18ZGA8buX3zBlEJAg==,13585,-1,6,1021
10912,wKgcC13eTras8le9DBj/Ag==,65295,-1,4,1652
10914,wKgcC13eTras8le9DBj/Ag==,65295,1,4,1652
10923,wKgcC13fjiMWEQ0DCzYgAg==,65295,1,3,1652
10952,wKgcC14RyMQDHEiGBxpMAg==,22867,-1,3,362
10973,wKgcC12fV2CmVBq2A6J5Ag==,63178,-1,3,11363
10974,wKgcC12fV2CmVBq2A6J5Ag==,63178,1,3,11363
10986,wKgcC12yWi0BFgFFIddVAg==,64649,1,3,51968
10987,wKgcC12yWi0BFgFFIddVAg==,64649,-1,3,51968
10991,wKgcC157KF95e2paBGwEAg==,23273,1,3,437
11031,wKgcC14TCBc7Em4FB0qOAg==,64849,-1,4,2539
11038,wKgcC14TDOQbAG3/A9l6Ag==,17033,1,3,377
11079,wKgcC1/SU48VXVTcCGCtAg==,65296,1,7,1343
11098,wKgcC12zSgYZKi2vEw1KAg==,3973,1,4,114
11107,wKgcC16UoB+CAE9pIWT2Ag==,64269,1,7,528
11133,wKgcC14Tc2w7Em4FDZXPAg==,61141,-1,3,311
11152,wKgcC14APIAg9jD0BXsbAg==,65374,1,5,3200
11173,wKgcD14XNbk2gGZMDHg4Ag==,9335,1,5,182
11210,wKgcC15p2kuQOnF+BZLuAg==,64898,-1,3,9036
11264,wKgcC14Un4mk5iG0A+j4Ag==,64290,1,3,1201
11269,wKgcC16GsBNuZG7bBHpqAg==,64649,1,3,51968
11325,wKgcC16YxlWF8EDkGdtrAg==,5213,-1,9,83
11352,wKgcC12jE/piZxCJDeLOAg==,64152,1,3,5553
11360,wKgcC15AOJW9uXaTHqtBAg==,64075,1,3,2574
11372,wKgcC16Ut5Ogdnr5A+L8Ag==,63621,1,3,196
11405,wKgcC15AxQ8IkVMzA3vSAg==,64992,-1,3,13745
11436,wKgcD1roEbuEOhLpCklxAg==,59022,-1,3,9961
11512,wKgcC12kVmpYXy7xDZLvAg==,19968,1,3,678
11543,wKgcC18lWrNY+U0FBe0aAg==,65237,1,7,214
11544,wKgcC18lWrNY+U0FBe0aAg==,65258,1,7,131
11596,wKgcC16fE9UQPGAeCnGyAg==,63136,-1,3,2052
11615,wKgcDF1QHuuWug8+BDFmAg==,59532,-1,3,8649
11625,wKgcClsuNTW/djE3EkPdAg==,63388,1,4,459
11648,wKgcC106FcADZR+WCt01Ag==,59630,1,10,38
11668,wKgcDF2Lp3m1eVF/BEiOAg==,63256,1,15,8277
11669,wKgcC106wJyMX2nMChxLAg==,64798,1,4,2929
11671,wKgcC106wJyMX2nMChxLAg==,5202,1,4,99
11673,wKgcC106wJyMX2nMChxLAg==,5167,1,4,61
11684,wKgcC15EMLRux2tTCYqtAg==,64992,-1,3,13745
11685,wKgcC15EMLRux2tTCYqtAg==,64992,1,3,13745
11718,wKgcC16Z6RiXUhzKDw4WAg==,65058,1,3,4675
11719,wKgcC16Z6RiXUhzKDw4WAg==,60735,1,3,11177
11736,wKgcClszdfuriW9QA9dDAg==,63178,-1,4,11363
11739,wKgcC12baId8/gGzBSO2Ag==,60758,-1,3,127
11740,wKgcC12baId8/gGzBSO2Ag==,59189,-1,3,22
11761,wKgcC1rjlqwpGRNiB6M9Ag==,60533,1,21,736
